side,q_a_command_rad,q_b_command_rad,wheel_hx_m,wheel_hz_m,other_wheel_hx_m,other_wheel_hz_m,gas_slide_q_m,max_abs_qvel,max_abs_equality_residual_m,q_link_005_joint_rad,q_link_006_joint_rad,q_link_007_joint_rad,q_link_008_joint_rad,q_link_009_joint_rad,q_link_011_joint_rad,q_link_013_joint_rad,q_link_004_joint_rad,q_link_017_joint_rad,q_link_019_joint_rad,q_link_021_joint_rad,q_link_020_joint_rad,q_link_022_joint_rad,q_link_024_joint_rad,q_link_016_joint_rad,q_link_018_joint_rad
right,0.08310000000000001,-0.0005000000000000004,0.00587677621814233,-0.140510934800571,1.47433675137684e-09,-0.134300207627801,-0.0100530856340256,7.25911690286617e-07,1.22371654476261e-09,,,,,,,,,0.146233162563936,-0.146233177418616,-1.35107422042043e-13,0.146233177908953,0.0167042606610072,2.39409370949821e-10,-0.146233157197149,1.67924764731753e-09
right,0.08310000000000001,0.027949999999999975,0.00393755640768472,-0.142758405645181,1.47433675137684e-09,-0.134300207627801,-0.00953576460661738,8.07832049893548e-07,1.23449833688838e-09,,,,,,,,,0.123744435545175,-0.123744450611446,-1.5245641293265e-13,0.123744450944971,0.0144123153276392,2.05713736499526e-10,-0.123744430126249,1.42212006370955e-09
right,0.08310000000000001,0.056400000000000006,0.00193553259666596,-0.14497551193013,1.47433675137684e-09,-0.134300207627801,-0.00901934874668317,8.94960166434583e-07,1.2452612829783e-09,,,,,,,,,0.101113283930582,-0.101113299211555,-1.70758575918056e-13,0.101113299395495,0.0120002750023,1.70375646987516e-10,-0.101113278457033,1.16472582865493e-09
right,0.08310000000000001,0.08484999999999998,-0.000128771175443351,-0.14715980174318,1.47433675137684e-09,-0.134300207627801,-0.00850421741020248,9.8747176790866e-07,1.25599744493776e-09,,,,,,,,,0.0783445665244074,-0.0783445820234953,-1.90049651561084e-13,0.0783445820652368,0.00946942671219008,1.33431177457836e-10,-0.0783445609936183,9.07148883760879e-10
right,0.08310000000000001,0.11330000000000001,-0.00225474226418931,-0.149308852480496,1.47433675137684e-09,-0.134300207627801,-0.00799074608584782,1.08553982899391e-06,1.26669899569443e-09,,,,,,,,,0.0554430092563439,-0.055443024977288,-2.10365173069302e-13,0.0554430248843902,0.00682116640780418,9.49171641389314e-11,-0.0554430036655523,6.49471186520303e-10
right,0.08310000000000001,0.14175000000000004,-0.00444168101418011,-0.151420273911364,1.47433675137684e-09,-0.134300207627801,-0.00747930598527972,1.19867381764253e-06,1.27735824695385e-09,,,,,,,,,0.0324132043704626,-0.0324132203173617,-2.31740067860062e-13,0.0324132200975743,0.0040569901917569,5.48710349562703e-11,-0.032413198716748,3.91772833688167e-10
right,0.08310000000000001,0.17019999999999996,-0.00668880245194823,-0.153491711082197,1.47433675137684e-09,-0.134300207627801,-0.00697026367391873,1.32017966025118e-06,1.28796748266602e-09,,,,,,,,,0.00925961027980182,-0.00925962645714482,-2.54208183687512e-13,0.00925962611842467,0.00117848583847264,1.33306572454633e-11,-0.00925960456007287,1.34132151021059e-10
right,0.08310000000000001,0.19864999999999994,-0.00899523806652107,-0.155520847067306,1.47433675137684e-09,-0.134300207627801,-0.00646398073987457,1.44947153173717e-06,1.29851923658109e-09,,,,,,,,,-0.0140134479898424,0.0140134315771408,-2.77801729160331e-13,-0.0140134320266084,-0.00181267536554881,-2.96658098076722e-11,0.0140134537788634,-1.2337413422727e-10
right,0.08310000000000001,0.22710000000000002,-0.0113600376676517,-0.157505405573874,1.47433675137684e-09,-0.134300207627801,-0.00596081349867599,1.58680235744827e-06,1.30900604244921e-09,,,,,,,,,-0.0374017778385817,0.0374017611851417,-3.02558689878338e-13,-0.0374017617369182,-0.00491474643782108,-7.40800451237347e-11,0.037401783700373,-3.80670770844169e-10
right,0.08310000000000001,0.25555,-0.0137821713126602,-0.159443153408341,1.47433675137684e-09,-0.134300207627801,-0.00546111273144206,1.73242130715663e-06,1.31942062830959e-09,,,,,,,,,-0.0609013176802452,0.0609013007801775,-3.28505987096731e-13,-0.0609013014255476,-0.00812591215522356,-1.19873690281321e-10,0.0609013236185044,-6.3768376940487e-10
right,0.08310000000000001,0.284,-0.0162605312937696,-0.161331902811197,1.47433675137684e-09,-0.134300207627801,-0.0049652234541599,1.88657347771862e-06,1.32975573607919e-09,,,,,,,,,-0.0845081351410133,0.0845081179878707,-3.55677215489854e-13,-0.0845081187178094,-0.0114442961368856,-1.67008458459418e-10,0.0845081411596764,-8.94340290734663e-10
right,0.11080000000000001,-0.285,0.0237932302304726,-0.118654879940575,1.47433675137684e-09,-0.134300207627801,-0.0146992158031364,3.2722646890308e-07,1.19238059703708e-09,,,,,,,,,0.341908834171504,-0.341908847221847,-3.83504874115509e-14,0.341908849445904,0.0318102254665415,4.62865193253718e-10,-0.341908829172513,3.98982824934425e-09
right,0.11080000000000001,-0.25655,0.0224964538107223,-0.12109922391898,1.47433675137684e-09,-0.134300207627801,-0.0141912699399233,3.75610548843944e-07,1.19238059703708e-09,,,,,,,,,0.320946117412371,-0.320946130656613,-5.01820086087941e-14,0.320946132665236,0.0306378011462299,4.45438667087527e-10,-0.320946112378545,3.7382186748582e-09
right,0.11080000000000001,-0.22809999999999997,0.0211361668359973,-0.123537819090576,1.47433675137684e-09,-0.134300207627801,-0.0136807210361275,4.27720295517542e-07,1.19238059703708e-09,,,,,,,,,0.299791684762765,-0.299791698202229,-6.26687295945548e-14,0.299791700001664,0.0293401349714147,4.26112507504618e-10,-0.299791679692377,3.48546932465858e-09
right,0.11080000000000001,-0.19965,0.0197119744748194,-0.125968127760909,1.47433675137684e-09,-0.134300207627801,-0.0131679571130953,4.83737030119957e-07,1.19238059703708e-09,,,,,,,,,0.278451404127431,-0.27845141776358,-7.58473620717311e-14,0.278451419360173,0.0279171107974439,4.04906762348742e-10,-0.278451399018691,3.23168072942808e-09
right,0.11080000000000001,-0.1712,0.0182235777762183,-0.12838760286604,1.47433675137684e-09,-0.134300207627801,-0.0126533681599876,5.43842913563096e-07,1.19238059703708e-09,,,,,,,,,0.256931062351906,-0.256931076186357,-8.97533056766748e-14,0.256931077586554,0.0263688047304525,3.81844159716047e-10,-0.256931057202957,2.97695160208869e-09
right,0.11080000000000001,-0.14275,0.0166707737921418,-0.130793692756715,1.47433675137684e-09,-0.134300207627801,-0.0121373452845549,6.08220516192009e-07,1.19238059703708e-09,,,,,,,,,0.235236354457649,-0.235236368492188,-1.04424363243146e-13,0.235236369702535,0.0246954764550922,3.56949872129719e-10,-0.235236349266556,2.72137869537293e-09
right,0.11080000000000001,-0.11429999999999998,0.0150534554444728,-0.133183845786869,1.47433675137684e-09,-0.134300207627801,-0.0116202799150217,6.77052375090388e-07,1.19238059703708e-09,,,,,,,,,0.21337287433189,-0.213372888568489,-1.19897653788525e-13,0.213372889595642,0.0228975601985708,3.30251281399894e-10,-0.213372869096637,2.4650567166044e-09
right,0.11080000000000001,-0.08584999999999998,0.0133716111573234,-0.135555514705228,1.47433675137684e-09,-0.134300207627801,-0.0111025630536325,7.5052060191457e-07,1.20184373564314e-09,,,,,,,,,0.191346106791419,-0.191346121232249,-1.36208357182636e-13,0.191346122082978,0.0209756554409743,3.01777749338778e-10,-0.1913461015099,2.20807825185025e-09
right,0.11080000000000001,-0.05740000000000001,0.0116253242746104,-0.137906160850814,1.47433675137684e-09,-0.134300207627801,-0.0105845845818004,8.28806457729218e-07,1.21263923902326e-09,,,,,,,,,0.169161420933617,-0.16916143558107,-1.53392670895897e-13,0.169161436262263,0.0189305174726374,2.71560392778478e-10,-0.169161415603626,1.95053369722743e-09
right,0.11080000000000001,-0.028949999999999976,0.00981477228206741,-0.140233258154918,1.47433675137684e-09,-0.134300207627801,-0.0100667326162614,9.12089934659182e-07,1.2234321056237e-09,,,,,,,,,0.146824064684419,-0.146824079541126,-1.71488233459324e-13,0.1468240800598,0.0167630478897541,2.39631866900916e-10,-0.146824059303645,1.69251127527482e-09
right,0.11080000000000001,-0.0005000000000000004,0.00794022585185944,-0.1425342969535,1.47433675137684e-09,-0.134300207627801,-0.00954939291519712,1.00054937191931e-06,1.2342143140831e-09,,,,,,,,,0.124339160451201,-0.12433917552005,-1.90529890502713e-13,0.124339175883361,0.0144742851097249,2.06026156086326e-10,-0.124339155017214,1.43409701386357e-09
right,0.11080000000000001,0.027949999999999975,0.00600204772688365,-0.144806787615069,1.47433675137684e-09,-0.134300207627801,-0.0090329483329105,1.09436104830221e-06,1.24497784304012e-09,,,,,,,,,0.101711701788486,-0.10171171707265,-2.10553536763075e-13,0.101711717287903,0.0120653949781223,1.70778375681863e-10,-0.101711696298729,1.17537477622677e-09
right,0.11080000000000001,0.056400000000000006,0.00400069146069772,-0.147048263989972,1.47433675137684e-09,-0.134300207627801,-0.00851777832134584,1.19369879468421e-06,1.25571480991127e-09,,,,,,,,,0.0789465509857461,-0.0789465664887052,-2.31594911824714e-13,0.0789465665633682,0.00953766152980296,1.33924582336738e-10,-0.0789465454375245,9.16426308153478e-10
right,0.11080000000000001,0.08484999999999998,0.00193670002784843,-0.149256286687555,1.47433675137684e-09,-0.134300207627801,-0.00800425847650675,1.29873356623728e-06,1.26641737374644e-09,,,,,,,,,0.0560484374889613,-0.05604845321453,-2.53688460381613e-13,0.0560484531562478,0.0068924779577314,9.55015964146704e-11,-0.0560484318794299,6.57331308096637e-10
right,0.11080000000000001,0.11330000000000001,-0.000189295681796635,-0.151428446188116,1.47433675137684e-09,-0.134300207627801,-0.00749276012765346,1.42038966698245e-06,1.27707781849562e-09,,,,,,,,,0.0330219570709333,-0.0330219730232916,-2.76870159564771e-13,0.0330219728399026,0.00413133783460387,5.55468348361383e-11,-0.0330219513970841,3.9816751244929e-10
right,0.11080000000000001,0.14175000000000004,-0.00237657847226063,-0.153562365796749,1.47433675137684e-09,-0.134300207627801,-0.00698364996703744,1.55109647568198e-06,1.28768851137551e-09,,,,,,,,,0.009871571669326,-0.00987158785305214,-3.01171347381406e-13,0.00987158755260665,0.00125582662445787,1.40981553424525e-11,-0.00987156592797383,1.39010814987644e-10
right,0.11080000000000001,0.17019999999999996,-0.00462434654287186,-0.155655704446264,1.47433675137684e-09,-0.134300207627801,-0.0064772897178549,1.68980372471148e-06,1.29824187511396e-09,,,,,,,,,-0.0133983901841364,0.0133983737640298,-3.26625761486506e-13,-0.0133983741732473,-0.00173238648583743,-2.88062882128948e-11,0.0133983959963685,-1.20064617862035e-10
right,0.11080000000000001,0.19864999999999994,-0.00693171527160395,-0.157706159356317,1.47433675137684e-09,-0.134300207627801,-0.00597403583806335,1.83676133498156e-06,1.3087304850945e-09,,,,,,,,,-0.0367837324151005,0.0367837157531255,-3.53267832413837e-13,-0.0367837162625736,-0.00483155641197331,-7.31281785389223e-11,0.0367837383017979,-3.78986203730678e-10
right,0.11080000000000001,0.22710000000000002,-0.00929771907107048,-0.15971146855573,1.47433675137684e-09,-0.134300207627801,-0.00547423925770141,1.99221503510396e-06,1.31914704160074e-09,,,,,,,,,-0.0602803900054739,0.0602803730956224,-3.81120582520126e-13,-0.060280373696475,-0.00803986963723848,-1.18829158508837e-10,0.0602803959704473,-6.37682798993268e-10
right,0.11080000000000001,0.25555,-0.0117213133088421,-0.161669413274776,1.47433675137684e-09,-0.134300207627801,-0.00497824514737636,2.156406168591e-06,1.3294843559386e-09,,,,,,,,,-0.0838844272015643,0.0838844100372581,-4.10230292536515e-13,-0.0838844107203749,-0.0113554513053306,-1.65870939716937e-10,0.0838844332488702,-8.96084496352909e-10
right,0.11080000000000001,0.284,-0.0142013762846294,-0.16357782021388,1.47433675137684e-09,-0.134300207627801,-0.00448639271563024,2.32957129515238e-06,1.3397353504363e-09,,,,,,,,,-0.107592035388276,0.107592017962311,-4.40608710790024e-13,-0.1075920187182,-0.0147763719338143,-2.14215407306841e-10,0.107592041522236,-1.15412248645188e-09
right,0.1385,-0.285,0.0258750443346877,-0.120364374309397,1.47433675137684e-09,-0.134300207627801,-0.0142046959407149,5.1377763716096e-07,1.19238059703708e-09,,,,,,,,,0.321501240530734,-0.321501253774157,-7.32206332351553e-14,0.321501255801876,0.0306703159744255,4.44753407906074e-10,-0.321501235489429,3.76332065995773e-09
right,0.1385,-0.25655,0.024584503803504,-0.122839846496047,1.47433675137684e-09,-0.134300207627801,-0.0136942107099785,5.7117324358682e-07,1.19238059703708e-09,,,,,,,,,0.300351787195524,-0.300351800634397,-8.71337448909372e-14,0.300351802453839,0.0293759539336401,4.25511730193649e-10,-0.300351782117039,3.50956005131024e-09
right,0.1385,-0.22809999999999997,0.0232298639267436,-0.125308872070111,1.47433675137684e-09,-0.134300207627801,-0.0131815002024067,6.32629474511275e-07,1.19238059703708e-09,,,,,,,,,0.279016332211874,-0.279016345847687,-1.01772996289632e-13,0.279016347465254,0.0279562344623424,4.0439114549533e-10,-0.279016327094375,3.25473638791174e-09
right,0.1385,-0.19965,0.0218107527993172,-0.127768913479427,1.47433675137684e-09,-0.134300207627801,-0.0126669543663735,6.98327722617072e-07,1.19238059703708e-09,,,,,,,,,0.257500664707287,-0.257500678541687,-1.17173750899847e-13,0.257500679963886,0.0264112287083416,3.81414326751137e-10,-0.257500659548868,2.99894640568638e-09
right,0.1385,-0.1712,0.0203268943519478,-0.13021742580577,1.47433675137684e-09,-0.134300207627801,-0.0121509642905745,7.68449655191697e-07,1.19238059703708e-09,,,,,,,,,0.235810482249918,-0.235810496284726,-1.33371572693556e-13,0.235810497518165,0.0247411916317329,3.56606396023294e-10,-0.235810477048596,2.74228491602872e-09
right,0.1385,-0.14275,0.0187781083519298,-0.132651861360283,1.47433675137684e-09,-0.134300207627801,-0.0116339214045536,8.43176776363158e-07,1.19238059703708e-09,,,,,,,,,0.213951381501081,-0.213951395738304,-1.50401479980983e-13,0.213951396789703,0.0229465529770727,3.29994690820161e-10,-0.213951376254785,2.48484466822818e-09
right,0.1385,-0.11429999999999998,0.0171643101632642,-0.1350696740886,1.47433675137684e-09,-0.134300207627801,-0.0111162167308866,9.22690015997816e-07,1.20155918548193e-09,,,,,,,,,0.191928850243903,-0.191928864685754,-1.68303430480764e-13,0.191928865561947,0.021027907989054,3.01608532643729e-10,-0.19192884495047,2.2267162518148e-09
right,0.1385,-0.08584999999999998,0.0154855102862089,-0.137468323785868,1.47433675137684e-09,-0.134300207627801,-0.0105982401889735,1.00716931803599e-06,1.2123546333509e-09,,,,,,,,,0.169748260701573,-0.169748275350487,-1.87109371507475e-13,0.169748276058433,0.018986007972694,2.71479003227293e-10,-0.169748255358738,1.96798808527609e-09
right,0.1385,-0.05740000000000001,0.0137418136954847,-0.139845280123646,1.47433675137684e-09,-0.134300207627801,-0.0100803799498612,1.09679323098887e-06,1.22314769424037e-09,,,,,,,,,0.14741486405493,-0.147414878913588,-2.06857119547251e-13,0.147414879460375,0.0168217507894851,2.39638727061765e-10,-0.147414858660317,1.70874636154713e-09
right,0.1385,-0.028949999999999976,0.0119334189954329,-0.142198026492114,1.47433675137684e-09,-0.134300207627801,-0.00956302184106466,1.19173851557653e-06,1.23393026352225e-09,,,,,,,,,0.124933786067401,-0.124933801138746,-2.2758084881179e-13,0.124933801531604,0.0145361713712548,2.06121662536727e-10,-0.124933780618512,1.44907505988876e-09
right,0.1385,-0.0005000000000000004,0.0100606174093716,-0.144524063662149,1.47433675137684e-09,-0.134300207627801,-0.00904654879998412,1.29217974687593e-06,1.24469437534636e-09,,,,,,,,,0.102310023725185,-0.10231003901245,-2.49316605321554e-13,0.102310039258763,0.0121304323238735,1.70962902791439e-10,-0.102310018219391,1.18905595570456e-09
right,0.1385,0.027949999999999975,0.00812379161927669,-0.146820913272704,1.47433675137684e-09,-0.134300207627801,-0.00853134037421415,1.39828890553163e-06,1.2554321471292e-09,,,,,,,,,0.0795484428018914,-0.0795484583086226,-2.72098618248695e-13,0.0795484584159374,0.00960581468357652,1.34198486583626e-10,-0.0795484372364214,9.28768662178767e-10
right,0.1385,0.056400000000000006,0.00612341447076884,-0.149086121149567,1.47433675137684e-09,-0.134300207627801,-0.00801777226680473,1.51023497671945e-06,1.26613572404288e-09,,,,,,,,,0.0566537762592238,-0.0566537919893086,-2.95961837593644e-13,0.0566537919653547,0.00696370887969668,9.58652193000836e-11,-0.0566537706311504,6.68290679985727e-10
right,0.1385,0.08484999999999998,0.00406004755722152,-0.151317260462003,1.47433675137684e-09,-0.134300207627801,-0.0075062159243593,1.6402446179659e-06,1.27679739003739e-09,,,,,,,,,0.0336306233986149,-0.0336306393563131,-3.20939670012407e-13,0.0336306392090176,0.00420560594911227,5.60005067325613e-11,-0.033630617704843,4.07697492235289e-10
right,0.1385,0.11330000000000001,0.00193433969566877,-0.153511934724035,1.47433675137684e-09,-0.134300207627801,-0.00699703816573028,1.78007913004709e-06,1.28740948457384e-09,,,,,,,,,0.0104834496826664,-0.0104834658726444,-3.47065033037446e-13,0.0104834656101502,0.00133308903979817,1.46421983029445e-11,-0.0104834439199181,1.47062619895844e-10
right,0.1385,0.14175000000000004,-0.000252974693925388,-0.155667780647237,1.47433675137684e-09,-0.134300207627801,-0.00649060084899535,1.92812744473099e-06,1.29796443038011e-09,,,,,,,,,-0.0127834128502958,0.0127833964229284,-3.74370457018014e-13,-0.0127833967922391,-0.00165217476644434,-2.81715577827211e-11,0.0127834186854964,-1.13542205701559e-10
right,0.1385,0.17019999999999996,-0.00250107729553721,-0.157782470851874,1.47433675137684e-09,-0.134300207627801,-0.00598726057435897,2.08463656811653e-06,1.30845484447306e-09,,,,,,,,,-0.0361657646504664,0.0361657479801149,-4.02886543258413e-13,-0.0361657484475979,-0.00474844228867023,-7.24024471843799e-11,0.0361657705618093,-3.74046994975387e-10
right,0.1385,0.19864999999999994,-0.00480906768060612,-0.159853716443128,1.47433675137684e-09,-0.134300207627801,-0.00548736842061935,2.24984894514061e-06,1.31887339938075e-09,,,,,,,,,-0.0596595372665678,0.059659520347107,-4.32643835846183e-13,-0.0596595209038278,-0.00795390172150406,-1.18012112552447e-10,0.0596595432579763,-6.3438327279785e-10
right,0.1385,0.22710000000000002,-0.00717596515967032,-0.16187926945895,1.47433675137684e-09,-0.134300207627801,-0.00499126971286387,2.42400217687606e-06,1.32921290640908e-09,,,,,,,,,-0.0832607915635461,0.0832607743882688,-4.6367462555418e-13,-0.0832607750249709,-0.0112666797378743,-1.64962266332345e-10,0.083260797639196,-8.94483990200038e-10
right,0.1385,0.25555,-0.00960071069445936,-0.163856925195787,1.47433675137684e-09,-0.134300207627801,-0.00449930381910304,2.6073287988168e-06,1.33946626013071e-09,,,,,,,,,-0.106965715604881,0.10696569816644,-4.96001005028393e-13,-0.106965698873511,-0.0146848482125292,-2.1321478912028e-10,0.106965721769222,-1.15428331829341e-09
right,0.1385,0.284,-0.0120821688635989,-0.165784524418185,1.47433675137684e-09,-0.134300207627801,-0.00401180397361705,2.80005561071166e-06,1.34962654940729e-09,,,,,,,,,-0.130770622251528,0.130770604541873,-5.29652601300327e-13,-0.130770605309301,-0.0182064305632453,-2.62731824055095e-10,0.13077062850931,-1.41371650079025e-09
right,0.16620000000000001,-0.285,0.0280103231529903,-0.12204569051717,1.47433675137684e-09,-0.134300207627801,-0.0137076988336935,7.1351463011031e-07,1.19238059703708e-09,,,,,,,,,0.30091176021853,-0.300911773656772,-1.10662145840197e-13,0.300911775496084,0.0294116857520256,4.24704665504041e-10,-0.300911755132034,3.53643992505113e-09
right,0.16620000000000001,-0.25655,0.0267262860966651,-0.12455144300062,1.47433675137684e-09,-0.134300207627801,-0.013195042012461,7.80363980390807e-07,1.19238059703708e-09,,,,,,,,,0.27958113490207,-0.279581148537503,-1.26751886639242e-13,0.279581150175899,0.0279952710317726,4.03668072599055e-10,-0.279581129775904,3.28060051054955e-09
right,0.16620000000000001,-0.22809999999999997,0.0253775641198372,-0.127050067134582,1.47433675137684e-09,-0.134300207627801,-0.0126805395651688,8.51607220843966e-07,1.19238059703708e-09,,,,,,,,,0.258070145619936,-0.258070159454239,-1.43634960155022e-13,0.258070160898282,0.0264535657668009,3.80775854900154e-10,-0.258070140452148,3.02377029537973e-09
right,0.16620000000000001,-0.19965,0.0239638082511725,-0.129539026827618,1.47433675137684e-09,-0.134300207627801,-0.0121645825609023,9.27425127375205e-07,1.19238059703708e-09,,,,,,,,,0.236384492480488,-0.236384506515513,-1.61349177851137e-13,0.236384507771874,0.0247868201863673,3.56053084716662e-10,-0.236384487269044,2.76604212727729e-09
right,0.16620000000000001,-0.1712,0.0224847652422761,-0.132015780445652,1.47433675137684e-09,-0.134300207627801,-0.0116475624300058,1.00799816165017e-06,1.19238059703708e-09,,,,,,,,,0.214529774913586,-0.214529789151377,-1.79928887921548e-13,0.214529790226838,0.0229954595459182,3.29527054876237e-10,-0.214529769656364,2.5075067978844e-09
right,0.16620000000000001,-0.14275,0.0209402774561457,-0.134477785226899,1.47433675137684e-09,-0.134300207627801,-0.0111298702149026,1.09350610410458e-06,1.20127463532071e-09,,,,,,,,,0.192511483664059,-0.192511498106868,-1.99409026019932e-13,0.192511499008332,0.0210800748481864,3.01227047444968e-10,-0.192511478358839,2.2482529555914e-09
right,0.16620000000000001,-0.11429999999999998,0.0193302825293391,-0.136922501512856,1.47433675137684e-09,-0.134300207627801,-0.0106118958725324,1.18412761092523e-06,1.21207002767854e-09,,,,,,,,,0.170334994077102,-0.17033500872741,-2.19825757835367e-13,0.170335009461902,0.0190414134062625,2.71184109516951e-10,-0.170334988721559,1.98836703588972e-09
right,0.16620000000000001,-0.08584999999999998,0.017654812827167,-0.139347396796766,1.47433675137684e-09,-0.134300207627801,-0.0100940276278395,1.28003982054183e-06,1.22286324122367e-09,,,,,,,,,0.148005560585427,-0.148005575445962,-2.41214979267533e-13,0.148005576020641,0.0168803693403391,2.39430835310696e-10,-0.148005555177121,1.72793324960477e-09
right,0.16620000000000001,-0.05740000000000001,0.0159139947103216,-0.141749949592441,1.47433675137684e-09,-0.134300207627801,-0.00957665137729307,1.38141795073377e-06,1.23364618520583e-09,,,,,,,,,0.125528312306187,-0.125528327379948,-2.63611200785146e-13,0.125528327802118,0.0145979740901378,2.06001157660497e-10,-0.125528306842554,1.46703355651256e-09
right,0.16620000000000001,-0.028949999999999976,0.0141080476303327,-0.144127653127483,1.47433675137684e-09,-0.134300207627801,-0.00906015014104422,1.48843492188227e-06,1.24441090765259e-09,,,,,,,,,0.102908249655578,-0.102908264945855,-2.87048900805904e-13,0.102908265222976,0.0121953870154002,1.70930148074111e-10,-0.102908244133916,1.20574769077819e-09
right,0.16620000000000001,-0.0005000000000000004,0.0122372830701545,-0.146478018865891,1.47433675137684e-09,-0.134300207627801,-0.00854490356202243,1.60126090213856e-06,1.25514948434713e-09,,,,,,,,,0.0801502418902436,-0.0801502574006492,-3.1156183654409e-13,0.0801502575403489,0.00967388614745834,1.34253827644409e-10,-0.0801502363077063,9.44153174715161e-10
right,0.16620000000000001,0.027949999999999975,0.010302103345054,-0.148798579865682,1.47433675137684e-09,-0.134300207627801,-0.00803128745003866,1.72006299134591e-06,1.26585404658375e-09,,,,,,,,,0.0572590254870373,-0.0572590412215305,-3.37184773491892e-13,0.0572590412316214,0.00703485914590615,9.60089878076947e-11,-0.0572590198406164,6.82325382745763e-10
right,0.16620000000000001,0.056400000000000006,0.00830300027782356,-0.151086893977636,1.47433675137684e-09,-0.134300207627801,-0.00751967336878224,1.85825891484513e-06,1.27651691994579e-09,,,,,,,,,0.0342392032759112,-0.0342392192388313,-3.63950009519728e-13,0.0342392191273277,0.00427979450589949,5.62330233179547e-11,-0.0342391975624253,4.20337592834603e-10
right,0.16620000000000001,0.08484999999999998,0.00624055376120672,-0.153340546891571,1.47433675137684e-09,-0.134300207627801,-0.00701042826347593,2.00714808273681e-06,1.28713040226103e-09,,,,,,,,,0.0110952442447071,-0.011095260440807,-3.91889490286849e-13,0.0110952602159443,0.00141027305366766,1.49637757263499e-11,-0.0110952384607865,1.58261068941875e-10
right,0.16620000000000001,0.11330000000000001,0.00411543021931432,-0.155557155036689,1.47433675137684e-09,-0.134300207627801,-0.00650391412687318,2.16446334302797e-06,1.29768695789068e-09,,,,,,,,,-0.0121685160609832,0.0121684996264979,-4.21035317288623e-13,-0.0121684999562411,-0.00157204023949868,-2.77606115509976e-11,0.0121685219189116,-1.03834838379372e-10
right,0.16620000000000001,0.14175000000000004,0.0019283809787419,-0.157734368342534,1.47433675137684e-09,-0.134300207627801,-0.00600048770124315,2.33044887313328e-06,1.30817917609605e-09,,,,,,,,,-0.035547874614922,0.0355478579363513,-4.51418563933663e-13,-0.0355478583622292,-0.00466540410121198,-7.19018270334954e-11,0.035547880550653,-3.65882582115486e-10
right,0.16620000000000001,0.17019999999999996,-0.000319759440914511,-0.159869872867049,1.47433675137684e-09,-0.134300207627801,-0.0055005002139829,2.50534390447621e-06,1.31859972940518e-09,,,,,,,,,-0.0590387595313937,0.0590387426024963,-4.83067083830044e-13,-0.0590387431154663,-0.00786800844236533,-1.17421514140685e-10,0.0590387655489615,-6.27816289593918e-10
right,0.16620000000000001,0.19864999999999994,-0.00262807510840418,-0.161961393298018,1.47433675137684e-09,-0.134300207627801,-0.00500429714451953,2.68938247549465e-06,1.32894140136841e-09,,,,,,,,,-0.0826372282924922,0.0826372111064334,-5.16012887798338e-13,-0.0826372116971257,-0.0111779814697881,-1.64281382197666e-10,0.0826372343961907,-8.89571614241271e-10
right,0.16620000000000001,0.22710000000000002,-0.00499557052617791,-0.164006695333967,1.47433675137684e-09,-0.134300207627801,-0.00451221802021002,2.88279312522615e-06,1.33919711431396e-09,,,,,,,,,-0.106339465638591,0.106339448187883,-5.50278384231677e-13,-0.106339448846563,-0.0145933964198147,-2.1244330965471e-10,0.106339471832996,-1.15108558794184e-09
right,0.16620000000000001,0.25555,-0.00742117253272739,-0.166003587950305,1.47433675137684e-09,-0.134300207627801,-0.00402459623901173,3.08579843492602e-06,1.34935992934793e-09,,,,,,,,,-0.130141781174126,0.130141763450565,-5.85895502541909e-13,-0.130141764167092,-0.0181122779095815,-2.61869433079523e-10,0.130141787464122,-1.41229647104333e-09
right,0.16620000000000001,0.284,-0.0099037322556372,-0.167949925556189,1.47433675137684e-09,-0.134300207627801,-0.00354175891677485,3.29861404629094e-06,1.3594230185987e-09,,,,,,,,,-0.154040606736107,0.154040588730694,-6.2288220793228e-13,-0.154040589494476,-0.0217326079064804,-3.12522232358132e-10,0.154040613126912,-1.67314357531522e-09
right,0.19390000000000002,-0.285,0.0301985032573262,-0.123696525934832,1.47433675137684e-09,-0.134300207627801,-0.0132085825361517,9.26957072219975e-07,1.19238059703708e-09,,,,,,,,,0.280145812094955,-0.280145825729967,-1.50787043857928e-13,0.280145827389045,0.0280342205029677,4.02738295703611e-10,-0.280145806960215,3.30925934421409e-09
right,0.19390000000000002,-0.25655,0.0289212172374561,-0.1262317192527,1.47433675137684e-09,-0.134300207627801,-0.0126941237492548,1.00369823573242e-06,1.19238059703708e-09,,,,,,,,,0.25863950498863,-0.25863951882279,-1.69143643065991e-13,0.25863952028852,0.0264958158997944,3.79929514366039e-10,-0.258639499811573,3.05140865195459e-09
right,0.19390000000000002,-0.22809999999999997,0.0275786644253581,-0.128759119743132,1.47433675137684e-09,-0.134300207627801,-0.0121782000884216,1.08516405788164e-06,1.19238059703708e-09,,,,,,,,,0.236958385050137,-0.236958399085328,-1.88362458466941e-13,0.236958400364443,0.0248323621098599,3.55290725836405e-10,-0.236958379828679,2.79263486526666e-09
right,0.19390000000000002,-0.19965,0.0261705187559997,-0.131276193919698,1.47433675137684e-09,-0.134300207627801,-0.0116612029842767,1.17153398884235e-06,1.19238059703708e-09,,,,,,,,,0.21510805447232,-0.215108068710623,-2.08479291486023e-13,0.215108069809969,0.023044279893044,3.28849179381732e-10,-0.215108049204287,2.53302680168046e-09
