side,target_rotation_rad,target_shape_rad,q_a_command_rad,q_b_command_rad,actual_rotation_rad,actual_shape_rad,rotation_tracking_error_rad,shape_tracking_error_rad,wheel_hx_m,wheel_hz_m,wheel_radius_m,wheel_angle_rad,other_wheel_hx_m,other_wheel_hz_m,gas_slide_q_m,max_abs_nonwheel_qvel,max_abs_equality_residual_m,q_link_005_joint_rad,q_link_006_joint_rad,q_link_007_joint_rad,q_link_008_joint_rad,q_link_009_joint_rad,q_link_011_joint_rad,q_link_013_joint_rad,q_link_004_joint_rad,q_link_017_joint_rad,q_link_019_joint_rad,q_link_021_joint_rad,q_link_020_joint_rad,q_link_022_joint_rad,q_link_024_joint_rad,q_link_016_joint_rad,q_link_018_joint_rad
right,0.0,0.08397500000000008,0.08397500000000008,0.08397500000000008,6.77419925709799e-12,0.0839749990466539,1.1703502822462735e-08,-9.533461797772702e-10,1.7222859696657e-09,-0.147159871347242,0.147159871347242,1.1703502822462735e-08,1.47433676525463e-09,-0.134300207627801,-0.00850421430779118,7.15427593185746e-09,1.25599750044891e-09,,,,,,,,,0.0783444289967584,-0.0783444444503808,9.94958875111958e-15,0.0783444443541627,0.00946941110392046,1.33699038181032e-10,-0.0783444235549183,9.10508283141e-10
right,0.2617993877991496,0.08397500000000008,0.34577438779914965,-0.1778243877991495,0.2617993877980275,0.0839749990954355,1.1694806623108178e-08,-9.045645760208387e-10,0.0380877790438388,-0.142145519889606,0.14715987135485903,0.2617993994939562,1.47433676525463e-09,-0.134300207627801,-0.00850421430599875,6.84326207994894e-09,1.25599748657113e-09,,,,,,,,,0.0783444289172009,-0.0783444443708141,2.70995793435823e-14,0.0783444442745887,0.00946941109489828,1.2422881578183e-10,-0.0783444234754942,9.95635205841656e-10
right,0.5235987755982987,0.08397500000000008,0.6075737755982988,-0.4396237755982986,0.5235987755889076,0.08397499918477952,1.168491237102387e-08,-8.152205577260929e-10,0.0735799371735961,-0.127444186163294,0.14715987136884393,0.5235987872832111,1.47433676525463e-09,-0.134300207627801,-0.00850421430271024,6.21328708560917e-09,1.25599748657113e-09,,,,,,,,,0.0783444287714005,-0.0783444442249499,7.59663721992529e-14,0.0783444441286009,0.00946941107833632,1.01837668541971e-10,-0.0783444233300307,1.22872560866732e-09
right,0.7853981633974478,0.08397500000000008,0.869373163397448,-0.7014231633974477,0.7853981633790414,0.0839749993152415,1.1673845778936709e-08,-6.847585831692982e-10,0.104057744192611,-0.104057741763103,0.14715987138921907,0.7853981750712936,1.47433676525463e-09,-0.134300207627801,-0.00850421429792343,5.20089649099404e-09,1.25599748657113e-09,,,,,,,,,0.0783444285593094,-0.0783444440127267,1.566024661461e-13,0.0783444439161025,0.00946941105422116,6.63590520970791e-11,-0.0783444231184221,1.6104448027081e-09
right,1.0471975511965974,0.08397500000000008,1.1311725511965975,-0.9632225511965973,1.0471975511682845,0.08397499948735554,1.166179552924973e-08,-5.126445379310951e-10,0.127444187921992,-0.073579934221778,0.147159871416012,1.047197562858393,1.47433676525463e-09,-0.134300207627801,-0.00850421429163279,3.77931040914762e-09,1.2559975143267e-09,,,,,,,,,0.078344428280674,-0.0783444437338941,2.69026194877958e-13,0.0783444436368492,0.00946941102252581,1.7600081291454e-11,-0.0783444228403483,2.14170697683794e-09
right,1.3089969389957474,0.08397500000000008,1.3929719389957476,-1.2250219389957473,1.3089969389564748,0.08397499970186495,1.1648894071569771e-08,-2.981351276964972e-10,0.142145520869932,-0.0380877757500776,0.14715987144929313,1.3089969506446415,1.47433676525463e-09,-0.134300207627801,-0.00850421428382308,2.21886245468498e-09,1.2559975143267e-09,,,,,,,,,0.0783444279348198,-0.078344443387777,4.13234482601204e-13,0.0783444432901624,0.0094694109831738,-4.46589449584383e-11,-0.0783444224950853,2.82370870369348e-09
right,1.5707963267948966,0.08397500000000008,1.6547713267948967,-1.4868213267948964,1.5707963267436549,0.08397499995971491,1.1635611363303155e-08,-4.028516409348981e-11,0.147159871489141,1.71229505641303e-09,0.147159871489141,1.570796338430508,1.47433676525463e-09,-0.134300207627801,-0.00850421427447585,1.31841615103693e-09,1.25599750044891e-09,,,,,,,,,0.0783444275208505,-0.0783444429735027,5.89144074746471e-13,0.0783444428752227,0.00946941093607746,-1.20659310117027e-10,-0.0783444220816326,3.65787527726871e-09
right,1.8325957145940457,0.08397500000000008,1.9165707145940458,-1.7486207145940456,1.832595714529565,0.08397500026201499,1.1621931861327539e-08,2.620149097687374e-10,0.142145520067049,0.0380877790802819,0.147159871535688,1.8325957262159775,1.47433676525463e-09,-0.134300207627801,-0.00850421426356165,3.18332875140561e-09,1.25599750044891e-09,,,,,,,,,0.0783444270374962,-0.0783444424897914,7.96684224995568e-13,0.0783444423907242,0.00946941088108666,-2.10679756258114e-10,-0.0783444215986886,4.64592438600923e-09
right,2.0943951023931957,0.08397500000000008,2.178370102393196,-2.0104201023931956,2.0943951023140146,0.083975000610095,1.1608089600656513e-08,6.100949190290805e-10,0.127444186359668,0.0735799372739186,0.14715987158907004,2.0943951140012853,1.47433676525463e-09,-0.134300207627801,-0.00850421425105004,6.4983658596642e-09,1.25599748657113e-09,,,,,,,,,0.0783444264833967,-0.0783444419352861,1.03566984862855e-12,0.0783444418353153,0.00946941081804913,-3.1502604816986e-10,-0.0783444210448107,5.78977907710325e-09
right,2.356194490192345,0.08397500000000008,2.440169490192345,-2.2722194901923447,2.3561944900974847,0.08397500100490496,1.1594783355661775e-08,1.0049048815297112e-09,0.10405774195531,0.104057744368364,0.14715987164940608,2.356194501787128,1.47433676525463e-09,-0.134300207627801,-0.00850421423690981,1.02780914429275e-08,1.2559975143267e-09,,,,,,,,,0.0783444258569875,-0.0783444413084746,1.30589959577043e-12,0.0783444412076054,0.00946941074681882,-4.34030142515849e-10,-0.0783444204183441,7.09159386755173e-09
right,2.617993877991494,0.08397500000000008,2.701968877991494,-2.534018877991494,2.617993877879215,0.08397500144861492,1.1582054870729053e-08,1.448614839194562e-09,0.0735799343823843,0.127444188176701,0.14715987171689962,2.617993889573549,1.47433676525463e-09,-0.134300207627801,-0.00850421422109892,1.4651351524603e-08,1.25599748657113e-09,,,,,,,,,0.0783444251565038,-0.0783444406075647,1.60695865105487e-12,0.0783444405057319,0.00946941066717913,-5.68059131255335e-10,-0.0783444197174055,8.553673684679e-09
right,2.879793265790643,0.08397500000000008,2.9637682657906432,-2.795818265790643,2.8797932656609397,0.08397500194189012,1.1571001046206675e-08,1.941890037659988e-09,0.0380877758497877,0.142145521197766,0.1471598717917633,2.879793277361644,1.47433676525463e-09,-0.134300207627801,-0.00850421420355494,1.9352137051936e-08,1.25599748657113e-09,,,,,,,,,0.0783444243787582,-0.0783444398294885,1.93838034447768e-12,0.0783444397269125,0.00946941057883981,-7.17501204681437e-10,-0.0783444189388008,1.01782630670681e-08
right,3.141592653589793,0.08397500000000008,3.2255676535897932,-3.057617653589793,3.1415926534412097,0.08397500248683998,1.1561469360335812e-08,2.486839900672777e-09,-1.70138433033592e-09,0.147159871874113,0.147159871874113,-3.141592642028324,1.47433676525463e-09,-0.134300207627801,-0.00850421418426104,2.46197279840951e-08,1.25599750044891e-09,,,,,,,,,0.0783444235232267,-0.0783444389736601,2.29959814224019e-12,0.0783444388704062,0.00946941048170397,-8.82793814484462e-10,-0.0783444180818348,1.19682532625248e-08
right,-3.141592653589793,0.11205000000000004,-3.029542653589793,3.253642653589793,-3.141592653533535,0.11205000164637502,1.147949246771418e-08,1.6463749807904549e-09,-1.73832328275595e-09,0.151428584018525,0.151428584018525,-3.1415926421103006,1.47433676525463e-09,-0.134300207627801,-0.00749275557119056,1.52920242038825e-08,1.27707791564013e-09,,,,,,,,,0.033021751258996,-0.0330217671367173,2.2239322133643e-12,0.0330217667395893,0.00413131268839227,-8.06285658747033e-10,-0.033021745725099,1.10035135776374e-08
right,-2.8797932657906435,0.11205000000000004,-2.7677432657906436,2.9918432657906435,-2.87979326573452,0.11205000110625996,1.1480523642859453e-08,1.1062599170053034e-09,-0.0391926031747156,0.146268779611955,0.1514285839357332,-2.87979325431012,1.47433676525463e-09,-0.134300207627801,-0.00749275559058902,1.07528245668704e-08,1.27707788788456e-09,,,,,,,,,0.0330217521351592,-0.0330217680133418,1.87467624933472e-12,0.0330217676171067,0.0041313127955495,-6.64408433462099e-10,-0.0330217466006087,9.27431193402484e-09
right,-2.6179938779914944,0.11205000000000004,-2.5059438779914944,2.7300438779914944,-2.6179938779360796,0.11205000062337,1.1480526307394712e-08,6.23369966756826e-10,-0.0757142934364491,0.131140999614149,0.15142858386176286,-2.617993866510968,1.47433676525463e-09,-0.134300207627801,-0.0074927556079187,6.66067621162845e-09,1.27707788788456e-09,,,,,,,,,0.0330217529178648,-0.0330217687964641,1.55364484254508e-12,0.0330217684010389,0.00413131289127912,-5.35548478960054e-10,-0.0330217473827875,7.70494656910633e-09
right,-2.356194490192345,0.11205000000000004,-2.244144490192345,2.468244490192345,-2.356194490138245,0.11205000019580513,1.1479602601838224e-08,1.9580509436067928e-10,-0.107076179697033,0.107076177238649,0.15142858379630272,-2.3561944787127422,1.47433676525463e-09,-0.134300207627801,-0.00749275562325346,3.00915249207908e-09,1.27707792951792e-09,,,,,,,,,0.0330217536104455,-0.03302176948942,1.26163111032132e-12,0.0330217690947259,0.00413131297598923,-4.19557528592047e-10,-0.0330217480749396,6.29299660480759e-09
right,-2.0943951023931957,0.11205000000000004,-1.9823451023931957,2.2064451023931957,-2.094395102341405,0.11204999982170494,1.147768680098693e-08,-1.7829510090550116e-10,-0.131141001246113,0.0757142903643133,0.15142858373901724,-2.094395090915509,1.47433676525463e-09,-0.134300207627801,-0.00749275563667443,1.97916675224871e-09,1.27707788788456e-09,,,,,,,,,0.0330217542166431,-0.0330217700959295,9.99206336942589e-13,0.0330217697018426,0.00413131305012456,-3.16317255450583e-10,-0.0330217486807641,5.03631930967913e-09
right,-1.832595714594046,0.11205000000000004,-1.720545714594046,1.944645714594046,-1.83259571454512,0.11204999949954997,1.1474973637959351e-08,-5.004500702732173e-10,-0.146268780274004,0.0391925997533684,0.1514285836897136,-1.8325957031190723,1.47433676525463e-09,-0.134300207627801,-0.00749275564822423,3.2779668580503e-09,1.27707788788456e-09,,,,,,,,,0.0330217547382971,-0.0330217706178599,7.66930409836508e-13,0.0330217702243133,0.004131313113925,-2.25734531625537e-10,-0.033021749202124,3.93297617701674e-09
right,-1.5707963267948966,0.11205000000000004,-1.4587463267948966,1.6828463267948965,-1.5707963267495049,0.11204999922764503,1.1471549710151407e-08,-7.723550132787693e-10,-0.151428583648102,-1.7371205388963e-09,0.151428583648102,-1.5707963153233468,1.47433676525463e-09,-0.134300207627801,-0.00749275565797186,5.39014993948947e-09,1.27707788788456e-09,,,,,,,,,0.0330217551785374,-0.0330217710583388,5.6515403554348e-13,0.0330217706652592,0.00413131316777126,-1.477512026796e-10,-0.0330217496421117,2.98144348359105e-09
right,-1.3089969389957472,0.11205000000000004,-1.1969469389957472,1.4210469389957472,-1.30899693895475,0.11204999900451007,1.1467385929719853e-08,-9.95489968236285e-10,-0.146268779301631,-0.0391926030895049,0.15142858361392908,-1.3089969275283613,1.47433676525463e-09,-0.134300207627801,-0.00749275566597816,7.21916193814754e-09,1.27707792951792e-09,,,,,,,,,0.0330217555401514,-0.033021771420143,3.94217833500774e-13,0.0330217710274343,0.00413131321199734,-8.23337310453128e-11,-0.0330217500034925,2.18042528421001e-09
right,-1.0471975511965979,0.11205000000000004,-0.9351475511965979,1.1592475511965978,-1.047197551160695,0.11204999882907507,1.1462552906849055e-08,-1.170924968096898e-09,-0.131140999377598,-0.0757142932967336,0.15142858358704592,-1.047197539734045,1.47433676525463e-09,-0.134300207627801,-0.00749275567227679,8.65242673574314e-09,1.27707792951792e-09,,,,,,,,,0.0330217558246339,-0.0330217717047761,2.54366156417642e-13,0.0330217713123615,0.00413131324679055,-2.94661596323818e-11,-0.0330217502877716,1.52878879869018e-09
right,-0.7853981633974483,0.11205000000000004,-0.6733481633974483,0.8974481633974483,-0.7853981633672855,0.11204999870044252,1.1457076731780091e-08,-1.2995575171537155e-09,-0.107076177079145,-0.107076179532705,0.15142858356731892,-0.7853981519403715,1.47433676525463e-09,-0.134300207627801,-0.00749275567689884,9.70120452458228e-09,1.27707792951792e-09,,,,,,,,,0.0330217560333829,-0.0330217719136388,1.45780285254979e-13,0.0330217715214453,0.00413131327232311,1.08426243085208e-11,-0.0330217504963502,1.02571745510136e-09
right,-0.5235987755982987,0.11205000000000004,-0.41154877559829867,0.6356487755982987,-0.5235987755744405,0.1120499986178945,1.1450984604977066e-08,-1.3821055411256111e-09,-0.0757142902756305,-0.131141001084423,0.1514285835546482,-0.5235987641473141,1.47433676525463e-09,-0.134300207627801,-0.00749275567986765,1.03775338878177e-08,1.27707791564013e-09,,,,,,,,,0.033021756167442,-0.033021772047778,6.85870912052006e-14,0.0330217716557416,0.0041313132887242,3.85589407061463e-11,-0.033021750630278,6.70677545573379e-10
right,-0.2617993877991496,0.11205000000000004,-0.14974938779914954,0.3738493877991496,-0.261799387782119,0.11204999858091699,1.1444293790408011e-08,-1.4190830455174108e-09,-0.0391925997214257,-0.146268780136842,0.15142858354895788,-0.2617993763548558,1.47433676525463e-09,-0.134300207627801,-0.00749275568120042,1.06978580327823e-08,1.27707791564013e-09,,,,,,,,,0.033021756227586,-0.0330217721079708,2.28928826271772e-14,0.0330217717160299,0.00413131329608937,5.36240002289111e-11,-0.0330217506903331,4.63429248905857e-10
right,0.0,0.11205000000000004,0.11205000000000004,0.11205000000000004,9.753496621467406e-12,0.1120499985891675,1.1437014999516731e-08,-1.4108325341322114e-09,1.73189098141929e-09,-0.151428583550207,0.151428583550207,1.1437014999516731e-08,1.47433676525463e-09,-0.134300207627801,-0.00749275568090662,1.06574222062842e-08,1.27707791564013e-09,,,,,,,,,0.0330217562142322,-0.0330217720946368,8.769241482146e-15,0.0330217717027366,0.00413131329447098,5.59543279650843e-11,-0.033021750676943,4.03999607886691e-10
right,0.2617993877991496,0.11205000000000004,0.3738493877991496,-0.14974938779914954,0.261799387801187,0.11204999864302001,1.1429166169030225e-08,-1.356980028344168e-09,0.0391926030695557,-0.146268779249541,0.15142858355845074,0.26179939922831574,1.47433676525463e-09,-0.134300207627801,-0.00749275567897308,1.02529411898757e-08,1.27707790176235e-09,,,,,,,,,0.0330217561267823,-0.0330217720071786,2.62690860522364e-14,0.0330217716152659,0.00413131328379645,4.54400345483503e-11,-0.0330217505895067,4.92718176092513e-10
right,0.5235987755982987,0.11205000000000004,0.6356487755982987,-0.41154877559829867,0.5235987755924945,0.11204999874202354,1.1420965728703436e-08,-1.2579765007458832e-09,0.0757142932845752,-0.131140999369134,0.1514285835736367,0.5235987870192644,1.47433676525463e-09,-0.134300207627801,-0.0074927556754101,9.53550310696574e-09,1.27707790176235e-09,,,,,,,,,0.0330217559656257,-0.0330217718460105,7.54242922957249e-14,0.033021771454083,0.00413131326412764,2.19430510542947e-11,-0.0330217504284092,7.29954029808697e-10
right,0.7853981633974478,0.11205000000000004,0.8974481633974478,-0.6733481633974479,0.785398163383717,0.11204999888626099,1.1412268019483918e-08,-1.1137390454329932e-09,0.107076179548051,-0.107076177104087,0.15142858359580683,0.7853981748097159,1.47433676525463e-09,-0.134300207627801,-0.00749275567020743,8.50920553594354e-09,1.27707790176235e-09,,,,,,,,,0.0330217557303191,-0.0330217716106822,1.5627040569043e-13,0.0330217712187235,0.00413131323540599,-1.47037982127317e-11,-0.0330217501932503,1.11635659662601e-09
right,1.0471975511965974,0.11205000000000004,1.1592475511965974,-0.9351475511965974,1.047197551174806,0.11204999907616403,1.1402963684403744e-08,-9.238360076935237e-10,0.131141001141743,-0.075714290317121,0.15142858362503403,1.047197562599561,1.47433676525463e-09,-0.134300207627801,-0.00749275566334831,7.16278447834325e-09,1.27707791564013e-09,,,,,,,,,0.0330217554201268,-0.0330217713004499,2.68821660630332e-13,0.03302177090843,0.00413131319753761,-6.46939462072351e-11,-0.0330217498833112,1.65281562079182e-09
right,1.3089969389957474,0.11205000000000004,1.4210469389957474,-1.1969469389957474,1.3089969389657399,0.11204999931234993,1.1392987664393672e-08,-6.876501035257832e-10,0.146268780243464,-0.0391925997580382,0.15142858366142287,1.308996950388735,1.47433676525463e-09,-0.134300207627801,-0.00749275565480855,5.48809553240536e-09,1.27707790176235e-09,,,,,,,,,0.0330217550339715,-0.033021770914231,4.13050916674789e-13,0.0330217705221088,0.00413131315038784,-1.28247892475053e-10,-0.0330217494975306,2.34049441248242e-09
right,1.5707963267948966,0.11205000000000004,1.6828463267948965,-1.4587463267948966,1.5707963267564,0.11204999959587991,1.138227090358157e-08,-4.041201262516836e-10,0.151428583705125,1.72360116576273e-09,0.151428583705125,1.5707963381771675,1.47433676525463e-09,-0.134300207627801,-0.00749275564455317,3.45811467010317e-09,1.27707790176235e-09,,,,,,,,,0.033021754570298,-0.0330217704504615,5.88856176696524e-13,0.0330217700581775,0.00413131309376168,-2.05607873695758e-10,-0.0330217490343499,3.180745175567e-09
right,1.8325957145940457,0.11205000000000004,1.9446457145940457,-1.7205457145940457,1.8325957145468048,0.11204999992771503,1.1370730801374407e-08,-7.228501130995824e-11,0.146268779442943,0.0391926031122166,0.1514285837563042,1.8325957259647765,1.47433676525463e-09,-0.134300207627801,-0.00749275563254379,1.06931801000911e-09,1.27707791564013e-09,,,,,,,,,0.0330217540273797,-0.033021769907411,7.96122081455608e-13,0.0330217695149003,0.00413131302744716,-2.97051667595899e-10,-0.0330217484920667,4.17522681494455e-09
right,2.0943951023931957,0.11205000000000004,2.2064451023931957,-1.9823451023931957,2.094395102336895,0.11205000030902512,1.135826721565536e-08,3.0902508330044043e-10,0.131140999583032,0.0757142933971062,0.1514285838151433,2.094395113751463,1.47433676525463e-09,-0.134300207627801,-0.00749275561873752,1.91434805638914e-09,1.27707792951792e-09,,,,,,,,,0.0330217534033019,-0.0330217692831567,1.03465827501004e-12,0.0330217688903378,0.00413131295120529,-4.02887472044865e-10,-0.03302174786878,5.32583170500869e-09
right,2.356194490192345,0.11205000000000004,2.468244490192345,-2.244144490192345,2.3561944901265752,0.11205000074126503,1.1344871708729443e-08,7.412649938309812e-10,0.107076177313569,0.1070761797431,0.15142858388185346,2.3561945015372165,1.47433676525463e-09,-0.134300207627801,-0.00749275560308606,5.12466093899009e-09,1.27707792951792e-09,,,,,,,,,0.0330217526958926,-0.0330217685755217,1.30419286802374e-12,0.0330217681823034,0.00413131286476894,-5.23446268793511e-10,-0.0330217471623059,6.63459359391746e-09
right,2.617993877991494,0.11205000000000004,2.730043877991494,-2.505943877991494,2.61799387791568,0.11205000122646003,1.1330583582491727e-08,1.2264599891231853e-09,0.0757142904924512,0.131141001423503,0.15142858395671044,2.6179938893220775,1.47433676525463e-09,-0.134300207627801,-0.00749275558552555,8.76631007245136e-09,1.27707791564013e-09,,,,,,,,,0.0330217519022815,-0.0330217677816314,1.60429119012428e-12,0.0330217673879118,0.00413131276778503,-6.59090058381714e-10,-0.0330217463697392,8.10359584578746e-09
right,2.879793265790643,0.11205000000000004,2.991843265790643,-2.767743265790643,2.879793265704145,0.11205000176615498,1.1315248293897184e-08,1.7661549445158187e-09,0.0391925998673834,0.146268780606062,0.15142858403996623,2.8797932771058914,1.47433676525463e-09,-0.134300207627801,-0.00749275556599708,1.28574335906751e-08,1.27707791564013e-09,,,,,,,,,0.0330217510198338,-0.0330217668988406,1.93442974385213e-12,0.0330217665044979,0.0041313126599265,-8.10217009575308e-10,-0.0330217454884728,9.73517449967647e-09
right,3.141592653589793,0.11205000000000004,3.253642653589793,-3.029542653589793,3.1415926534918652,0.11205000236236518,1.12991467522558e-08,2.362365136843181e-09,-1.71101382250719e-09,0.151428584131866,0.151428584131866,-3.141592642290646,1.47433676525463e-09,-0.134300207627801,-0.00749275554444417,1.74221599658817e-08,1.27707791564013e-09,,,,,,,,,0.0330217500459647,-0.0330217659245748,2.29397297971577e-12,0.0330217655295044,0.0041313125408841,-9.77245941260209e-10,-0.0330217445158354,1.15317293054385e-08
right,-3.141592653589793,0.14012500000000006,-3.001467653589793,3.2817176535897934,-3.141592653516395,0.14012500143029505,1.1262769383790783e-08,1.430294993554071e-09,-1.75325292413205e-09,0.155668012247876,0.155668012247876,-3.1415926423270237,1.47433676525463e-09,-0.134300207627801,-0.00649059478375515,1.05894478907868e-08,1.29796456915798e-09,,,,,,,,,-0.012783692570238,0.0127836762515908,2.20986976213161e-12,-0.0127836769179887,-0.00165221126971858,-8.82149869078305e-10,0.0127836982042929,1.05060770973861e-08
right,-2.8797932657906435,0.14012500000000006,-2.7396682657906437,3.0199182657906434,-2.87979326572015,0.14012500083545998,1.1262966559399956e-08,8.354599234650095e-10,-0.0402898479530544,0.150363752815856,0.15566801215711623,-2.879793254527677,1.47433676525463e-09,-0.134300207627801,-0.00649059480498734,6.12712254553687e-09,1.29796454140241e-09,,,,,,,,,-0.0127836915902237,0.0127836752713172,1.86281690671234e-12,-0.0127836759372646,-0.0016522111418673,-7.40568018647979e-10,0.0127836972251437,8.77199078891389e-09
right,-2.6179938779914944,0.14012500000000006,-2.4778688779914946,2.7581188779914942,-2.61799387792434,0.14012500030337005,1.1262436316883395e-08,3.033699957910585e-10,-0.0778340075562784,0.134812452137772,0.1556680120759235,-2.617993866729058,1.47433676525463e-09,-0.134300207627801,-0.00649059482398126,2.13337372522654e-09,1.2979645552802e-09,,,,,,,,,-0.0127836907135336,0.0127836743943903,1.54361330725108e-12,-0.0127836750599275,-0.00165221102749317,-6.12064716646883e-10,0.0127836963492396,7.19840639900444e-09
right,-2.356194490192345,0.14012500000000006,-2.2160694901923446,2.496319490192345,-2.35619449012893,0.14012499983164983,1.1261115595573301e-08,-1.683502226512701e-10,-0.110073908141379,0.110073905662269,0.15566801200395294,-2.3561944789312292,1.47433676525463e-09,-0.134300207627801,-0.00649059484081766,1.50933678200836e-09,1.2979645552802e-09,,,,,,,,,-0.0127836899364296,0.0127836736170765,1.25316773158668e-12,-0.0127836742822481,-0.00165221092611091,-4.96498178348691e-10,0.0127836955728204,5.7830655721683e-09
right,-2.0943951023931957,0.14012500000000006,-1.9542701023931957,2.234520102393196,-2.09439510233392,0.14012499941862,1.125910520372031e-08,-5.813800552090242e-10,-0.134812453773809,0.0778340044525992,0.15566801194093352,-2.0943950911340905,1.47433676525463e-09,-0.134300207627801,-0.00649059485555999,4.59795263404646e-09,1.29796454140241e-09,,,,,,,,,-0.0127836892559855,0.0127836729364459,9.9210501138836e-13,-0.0127836736012934,-0.00165221083733773,-3.93748663646629e-10,0.0127836948929821,4.52376804501974e-09
right,-1.832595714594046,0.14012500000000006,-1.6924707145940459,1.972720714594046,-1.832595714539305,0.140124999062465,1.1256379606194855e-08,-9.375350495943735e-10,-0.150363753461853,0.0402898444969447,0.15566801188659438,-1.8325957033376663,1.47433676525463e-09,-0.134300207627801,-0.00649059486827163,7.26224826480987e-09,1.29796454140241e-09,,,,,,,,,-0.0127836886692708,0.0127836723495702,7.60968352528223e-13,-0.0127836730141372,-0.00165221076079273,-3.03722513736506e-10,0.0127836943067878,3.41856982066247e-09
right,-1.5707963267948966,0.14012500000000006,-1.4306713267948965,1.7109213267948966,-1.5707963267450702,0.14012499876177997,1.1253013854073401e-08,-1.2382200820226785e-09,-0.155668011840712,-1.75173430794411e-09,0.155668011840712,-1.5707963155418827,1.47433676525463e-09,-0.134300207627801,-0.00649059487900512,9.51024661932112e-09,1.29796456915798e-09,,,,,,,,,-0.0127836881738653,0.0127836718540268,5.60159684052483e-13,-0.0127836725183536,-0.00165221069615922,-2.26354480815483e-10,0.0127836938118318,2.46582635876819e-09
right,-1.3089969389957472,0.14012500000000006,-1.1688719389957472,1.4491219389957473,-1.308996938951215,0.14012499851486504,1.1248980635869543e-08,-1.4851350149669429e-09,-0.150363752474403,-0.0402898478593083,0.1556680118030347,-1.3089969277467666,1.47433676525463e-09,-0.134300207627801,-0.00649059488781921,1.13544990765606e-08,1.29796456915798e-09,,,,,,,,,-0.0127836877670478,0.0127836714470968,3.90057813981368e-13,-0.0127836721112275,-0.00165221064308394,-1.61610486701752e-10,0.0127836934053822,1.66427646569751e-09
right,-1.0471975511965979,0.14012500000000006,-0.9070725511965978,1.187322551196598,-1.04719755115771,0.14012499832042002,1.1244287501099848e-08,-1.6795800306113051e-09,-0.134812451877163,-0.0778340074025535,0.15566801177336706,-1.0471975399523104,1.47433676525463e-09,-0.134300207627801,-0.00649059489475959,1.28054371072293e-08,1.2979645552802e-09,,,,,,,,,-0.012783687446709,0.0127836711266713,2.50919092292493e-13,-0.0127836717906495,-0.00165221060129209,-1.09477206582283e-10,0.0127836930853273,1.01283251596217e-09
right,-0.7853981633974483,0.14012500000000006,-0.6452731633974482,0.9255231633974483,-0.7853981633645435,0.14012499817755952,1.1238980524019837e-08,-1.8224405318179038e-09,-0.110073905486244,-0.110073907960481,0.15566801175157027,-0.7853981521584678,1.47433676525463e-09,-0.134300207627801,-0.00649059489985873,1.38690586636266e-08,1.29796458303577e-09,,,,,,,,,-0.0127836872113515,0.012783670891251,1.42935953689802e-13,-0.0127836715551185,-0.0016522105705876,-6.99631772797833e-11,0.0127836928501775,5.10640518904311e-10
right,-0.5235987755982987,0.14012500000000006,-0.38347377559829865,0.6637237755982988,-0.523598775571709,0.14012499808555598,1.123307902251014e-08,-1.9144440754903513e-09,-0.0778340043544062,-0.134812453595631,0.15566801173753034,-0.5235987643652197,1.47433676525463e-09,-0.134300207627801,-0.00649059490314332,1.4550514613675e-08,1.29796456915798e-09,,,,,,,,,-0.0127836870597461,0.0127836707396059,6.62665536475262e-14,-0.0127836714034026,-0.00165221055080975,-4.31020854521304e-11,0.0127836926987083,1.57137646628237e-10
right,-0.2617993877991496,0.14012500000000006,-0.12167438779914952,0.40192438779914963,-0.2617993877791985,0.1401249980438725,1.1226612139925152e-08,-1.9561275654833565e-09,-0.0402898444611925,-0.15036375331052,0.1556680117311646,-0.26179937657253743,1.47433676525463e-09,-0.134300207627801,-0.00649059490463283,1.48536934999342e-08,1.29796456915798e-09,,,,,,,,,-0.0127836869909949,0.0127836706708373,2.1031979818896e-14,-0.0127836713346023,-0.00165221054184111,-2.8953159951491e-11,0.0127836926300248,-4.79482248664819e-11
right,0.0,0.14012500000000006,0.14012500000000006,0.14012500000000006,1.299850505009914e-11,0.1401249980521725,1.121961070311937e-08,-1.9478275659068345e-09,1.74653449056636e-09,-0.155668011732419,0.155668011732419,1.121961070311937e-08,1.47433676525463e-09,-0.134300207627801,-0.00649059490434005,1.47812131989287e-08,1.29796456915798e-09,,,,,,,,,-0.0127836870045119,0.0127836706843578,7.2913975232293e-15,-0.0127836713481271,-0.00165221054360465,-2.76003621937708e-11,0.0127836926435476,-1.0462937831682e-10
right,0.2617993877991496,0.14012500000000006,0.40192438779914963,-0.12167438779914952,0.261799387804886,0.14012499811089602,1.1212063721899312e-08,-1.889104039864975e-09,0.040289847837795,-0.150363752416318,0.15566801174136083,0.2617993990112133,1.47433676525463e-09,-0.134300207627801,-0.00649059490224886,1.43295946758072e-08,1.2979645552802e-09,,,,,,,,,-0.0127836871010383,0.0127836707809092,2.51130852936869e-14,-0.0127836714447213,-0.00165221055619738,-3.91543019403666e-11,0.012783692740013,-1.26010286555736e-11
right,0.5235987755982987,0.14012500000000006,0.6637237755982988,-0.38347377559829865,0.5235987755964175,0.14012499821995153,1.1204055350155784e-08,-1.7800485252461584e-09,0.0778340073894247,-0.134812451866949,0.15566801175795708,0.523598786802354,1.47433676525463e-09,-0.134300207627801,-0.00649059489836752,1.34925903324084e-08,1.2979645552802e-09,,,,,,,,,-0.0127836872801984,0.0127836709601133,7.45123390772765e-14,-0.0127836716240025,-0.00165221057956869,-6.37528186876066e-11,0.0127836929190755,2.28471930390292e-10
